gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
LOC111134972	291.61030521	-1.37232	0.36520721	9.275321e-06	0.0037854769
LOC111134989	136.2767375	-1.280677	0.35017466	1.406952e-05	0.0042933109
LOC111134998	160.75824224	-1.153819	0.51977912	0.0002353739	0.0181327899
LOC111135064	891.25885963	-1.402578	0.39888941	1.544841e-05	0.0045132234
LOC111135089	413.6311835	-1.42992	0.37854258	7.797191e-06	0.0035887764
LOC111135168	270.09354733	-1.071422	0.35789661	7.24984e-05	0.0092900933
LOC111135390	52.49902983	-1.04946	0.41235775	0.0001646825	0.0147387083
LOC111135415	149.54933477	-1.313775	0.50213239	9.413407e-05	0.0106605003
LOC111135443	126.73501508	-1.174306	0.34583188	2.950477e-05	0.0059947854
LOC111135590	89.01419694	-1.197956	0.38798487	5.292367e-05	0.0079756162
LOC111135829	162.520177	-1.378938	0.41094239	2.2839e-05	0.0052029099
LOC111136019	103.58319578	-1.33037	0.3878726	2.157076e-05	0.0050675562
LOC111136023	58.91798558	-1.303688	0.96266482	6.171019e-05	0.0086115636
LOC111136057	236.59212171	-1.18496	0.36325234	3.838794e-05	0.0065588127
LOC111136070	277.72571087	-1.147193	0.36454802	5.038948e-05	0.0077308431
LOC111136075	78.90259747	-1.365419	0.65049485	0.0001473529	0.013963234
LOC111136156	289.40204332	-1.22789	0.43139841	7.773025e-05	0.0096566469
LOC111136175	127.83378114	-1.103376	0.39348483	9.944712e-05	0.0108065383
LOC111136197	209.17264535	-1.315016	0.37165447	1.750213e-05	0.0045898331
LOC111136463	45.84194596	-1.018486	0.67430963	0.0007465138	0.0347627822
LOC111136464	101.39830223	-1.096272	0.40539029	0.0001193122	0.0121757801
LOC111136616	152.3754703	-1.145737	0.40749622	9.331961e-05	0.0106605003
LOC111136622	66.54018669	-1.098834	0.47169481	0.0002202412	0.0175515915
LOC111136631	70.77890612	-1.811567	0.86268784	6.88136e-06	0.0035039037
LOC111136641	190.15820763	-1.03991	0.46106752	0.0002691145	0.0193908581
LOC111136698	41.46751456	-1.326159	0.63635377	0.0001722481	0.0151156107
LOC111136811	90.02530206	-1.388173	0.39349418	1.552793e-05	0.0045132234
LOC111136945	172.80175136	-1.014646	0.35745609	0.0001004344	0.0108377796
LOC111137068	497.59130454	-1.351206	0.37043012	1.268874e-05	0.0042170644
LOC111137096	182.42073444	-1.334009	0.36435194	1.268795e-05	0.0042170644
LOC111137133	122.57883631	-1.197702	0.32316872	1.408704e-05	0.0042933109
LOC111137169	331.51348747	-1.078074	0.3787314	9.453732e-05	0.0106605003
LOC111137216	257.48038707	-1.051205	0.35477432	7.792798e-05	0.0096566469
LOC111137274	68.52362691	1.525698	0.71012354	7.005416e-05	0.0091362508
LOC111137307	227.88100726	-1.090767	0.49478725	0.0002703309	0.0194164766
LOC111137344	31.95564538	1.604676	0.6225153	3.785853e-05	0.0065177369
LOC111137576	63.94844366	-1.48441	0.48882049	3.167867e-05	0.0061590427
LOC111137884	65.2168489	-1.016922	0.43413985	0.0002395944	0.0181327899
LOC111137947	137.57951838	-1.162609	0.56436827	0.0002860436	0.0199725753
LOC111137960	87.99612389	-1.117158	0.52748836	0.000292405	0.0202288651
LOC111138059	647.80706641	-1.078566	0.33071121	4.268373e-05	0.0068760445
LOC111138063	645.22321524	-1.00627	0.43805297	0.0002612752	0.0189470699
LOC111138112	269.96107131	-1.065208	0.42762794	0.0001773987	0.0152201441
LOC111138209	108.52316258	-1.640459	0.54384593	1.963222e-05	0.0047609194
LOC111138274	175.40492485	-1.210059	0.37724807	4.136027e-05	0.0067594074
LOC111138334	574.3325859	-1.029166	0.39542504	0.00015186	0.0142111975
LOC111138395	95.29509908	-1.372358	0.46822771	5.036126e-05	0.0077308431
